id_estudiante,Semestre,Comunicacion Oral y Escrita,"Etica, Identidad y Profesion",Desafios Eticos Contemporaneos
00056313,3,8.8,10,5
00056314,4,6.1,9.1,5
00056315,5,6.6,9.4,10
00056316,6,5,8.0,10
00056317,7,6.9,5,10
00056318,8,8.6,10,7.3
00056319,9,10,10,8.1
00563110,10,10,7.0,9.3
00056321,1,6.9,10,5
00056322,2,5.5,7.3,7.8
00056323,3,5.7,10.0,9.9
00056324,4,5,5,9.1
00056325,5,6.1,10,6.3
00056326,6,6.9,10,5
00056327,7,7.8,7.9,9.1
00056328,8,9.3,5,8.3
00056329,9,8.4,5,5
00563210,10,10,7.1,7.6
00056331,1,5,5,5.1
00056332,2,6.8,7.5,5
00056333,3,5,10,9.1
00056334,4,5,7.6,10
00056335,5,7.3,8.6,9.2
00056336,6,7.8,10,10
00056337,7,7.6,9.8,5
00056338,8,8.5,10,10
00056339,9,8.1,9.0,10
00563310,10,9.6,5,9.4
00056341,1,5.0,10,9.0
00056342,2,5.2,5.5,6.3
00056343,3,10.0,5,8.5
00056344,4,8.1,10,10
00056345,5,8.9,8.4,6.0
00056346,6,8.4,9.1,7.3
00056347,7,6.4,7.7,10
00056348,8,10,9.4,8.7
00056349,9,9.0,7.9,8.1
00563410,10,10,8.3,5
00056351,1,5,8.1,8.7
00056352,2,5,7.2,10
00056353,3,10,6.0,7.5
00056354,4,9.1,5,8.5
00056355,5,8.9,10,10
00056356,6,10,8.7,5
00056357,7,6.3,10,10
00056358,8,10,10,10.0
00056359,9,6.4,10,9.3
00563510,10,9.3,10,5.6
00056361,1,10,6.9,7.2
00056362,2,8.5,5.2,10
00056363,3,10,5,10
00056364,4,7.0,7.3,8.8
00056365,5,9.4,6.9,10
00056366,6,5.9,7.4,7.5
00056367,7,5,7.7,7.6
00056368,8,10,10,10
00056369,9,5.4,7.1,10
00563610,10,10,10.0,10
00056371,1,8.1,5,10
00056372,2,10,5.5,10
00056373,3,10,8.5,8.5
00056374,4,10,10,6.1
00056375,5,9.1,6.9,9.6
00056376,6,10,5,8.0
00056377,7,9.2,5,10
00056378,8,7.4,10,5.4
00056379,9,10,9.8,5.0
00563710,10,10,10,9.7
00056381,1,8.7,7.8,5
00056382,2,8.1,8.1,7.6
00056383,3,5,8.5,6.1
00056384,4,8.9,10,8.9
00056385,5,5.8,10,10
00056386,6,10,9.9,6.6
00056387,7,8.8,8.2,10
00056388,8,8.5,8.2,8.5
00056389,9,8.5,6.6,10
00563810,10,9.2,5,5
00056391,1,5,6.7,10
00056392,2,10,9.7,6.1
00056393,3,8.3,7.5,6.6
00056394,4,10,9.3,10
00056395,5,10,5.8,10
00056396,6,8.4,5,8.5
00056397,7,9.3,10,10
00056398,8,7.3,5.7,10
00056399,9,9.5,8.7,7.7
00563910,10,7.4,7.1,6.3
00056401,1,7.4,8.6,5
00056402,2,7.9,7.4,6.4
00056403,3,6.6,9.3,8.5
00056404,4,10,5.2,6.8
00056405,5,9.0,10,5
00056406,6,5.9,10,8.2
00056407,7,6.3,7.1,5.1
00056408,8,6.2,7.4,7.3
00056409,9,5.9,9.4,7.8
00564010,10,10,9.3,10
00056411,1,8.9,5,10
00056412,2,10,6.5,5
00056413,3,9.3,5,5
00056414,4,8.6,9.6,10
00056415,5,9.3,5,9.5
00056416,6,10,8.3,8.8
00056417,7,7.8,7.9,7.5
00056418,8,5,5,5
00056419,9,10,7.3,5
00564110,10,6.9,10,9.8
00056421,1,7.7,6.7,5
00056422,2,10,5,8.7
00056423,3,10,8.1,7.4
00056424,4,7.0,10,5
00056425,5,10,10,5
00056426,6,10,7.4,7.5
00056427,7,10,10,7.9
00056428,8,6.4,8.1,5.8
00056429,9,5,8.1,7.4
00564210,10,5,10,5.6
00056431,1,7.6,5,8.5
00056432,2,6.1,6.7,9.5
00056433,3,9.2,10,10
00056434,4,9.0,10,5
00056435,5,10,7.0,10
00056436,6,10,7.4,10
00056437,7,8.1,8.6,10
00056438,8,10,8.2,9.0
00056439,9,7.9,6.2,10
00564310,10,9.5,6.5,5
00056441,1,6.8,8.4,5.3
00056442,2,9.5,10,6.6
00056443,3,8.9,10,9.5
00056444,4,6.4,5.9,5
00056445,5,8.8,10,5
00056446,6,10,10,9.1
00056447,7,9.8,8.1,5
00056448,8,8.3,7.5,5
00056449,9,10,8.3,5.9
00564410,10,10,10,8.2
00056451,1,5,5.4,6.0
00056452,2,8.6,8.2,8.7
00056453,3,6.4,7.8,10
00056454,4,9.7,5,10
00056455,5,5.4,7.1,7.1
00056456,6,5,10,5
00056457,7,7.8,9.5,10
00056458,8,5,7.8,6.5
00056459,9,8.3,7.2,10
00564510,10,8.2,5,8.4
00056461,1,9.2,10,5.8
00056462,2,10,5.4,10
00056463,3,8.3,5.5,5
00056464,4,10,5,6.1
00056465,5,5,5,10
00056466,6,10,6.5,7.0
00056467,7,5,7.7,5
00056468,8,10,9.0,8.1
00056469,9,5,9.9,7.9
00564610,10,7.5,8.4,6.1
00056471,1,8.5,10,10
00056472,2,8.8,7.4,8.5
00056473,3,7.3,5,5
00056474,4,10,7.1,5.4
00056475,5,9.3,10,8.2
00056476,6,8.2,10,10
00056477,7,9.5,10,6.5
00056478,8,8.0,10,6.3
00056479,9,5,5,9.7
00564710,10,6.0,6.7,9.8
00056481,1,5,6.7,5
00056482,2,8.6,7.0,10
00056483,3,5,6.5,7.5
00056484,4,8.5,5,10
00056485,5,5,8.2,6.2
00056486,6,7.2,8.1,5.5
00056487,7,10,5,5
00056488,8,9.8,5,9.9
00056489,9,5,10,9.5
00564810,10,7.5,5,5
00056491,1,5.1,7.4,9.0
00056492,2,5,7.3,5
00056493,3,9.1,10,9.3
00056494,4,8.9,5,7.2
00056495,5,5,10,10
00056496,6,10,5,8.0
00056497,7,5.1,10,7.3
00056498,8,5,6.3,8.7
00056499,9,10,10,5.2
00564910,10,8.8,5,8.1
00056501,1,8.2,5,7.8
00056502,2,10,6.7,6.7
00056503,3,9.7,8.7,6.0
00056504,4,6.5,8.2,5.6
00056505,5,6.9,7.6,9.2
00056506,6,7.9,10,10
00056507,7,9.4,5,5.9
00056508,8,10,7.6,9.0
00056509,9,10,10,6.5
00565010,10,8.7,10,10
00056511,1,6.0,8.3,9.4
00056512,2,9.6,9.2,10
00056513,3,5,5.1,8.2
00056514,4,5.6,10,5.7
00056515,5,5,10,5
00056516,6,10,10,5
00056517,7,10,7.0,7.6
00056518,8,9.9,7.8,10
00056519,9,10,10,6.8
00565110,10,10,5.0,9.3
00056521,1,10,9.6,10
00056522,2,10,7.6,7.0
00056523,3,5.8,5,5.9
00056524,4,5.5,10,9.7
00056525,5,9.8,10,7.6
00056526,6,10,8.4,5.5
00056527,7,10,10,5.7
00056528,8,9.5,6.9,9.9
00056529,9,9.8,8.1,10
00565210,10,7.8,9.4,10
00056531,1,9.2,7.9,9.4
00056532,2,8.5,10,5
00056533,3,6.7,8.6,7.6
00056534,4,10,9.1,9.1
00056535,5,5,6.6,10
00056536,6,8.2,8.5,10
00056537,7,9.4,5,10
00056538,8,5.0,8.6,10
00056539,9,10,10,6.6
00565310,10,5,10,5
00056541,1,7.3,8.9,10
00056542,2,10,7.7,7.6
00056543,3,8.8,9.1,7.8
00056544,4,8.8,8.6,8.6
00056545,5,5,8.5,8.5
00056546,6,7.5,10,5
00056547,7,10,7.2,10
00056548,8,5,8.3,8.2
00056549,9,10,7.7,10
00565410,10,10,8.9,10
00056551,1,10,5,5.0
00056552,2,7.6,5.4,10
00056553,3,7.3,10,9.3
00056554,4,5.3,10,7.4
00056555,5,10,7.5,5
00056556,6,6.0,5.1,6.4
00056557,7,5,5,10
00056558,8,7.5,7.3,10
00056559,9,6.4,10,10
00565510,10,7.0,10,9.7
00056561,1,10,7.6,6.9
00056562,2,10,5,5.8
00056563,3,8.4,9.4,5
00056564,4,6.9,5,6.7
00056565,5,7.8,8.6,7.2
00056566,6,6.4,7.0,5
00056567,7,5,10,7.9
00056568,8,9.8,5,8.1
00056569,9,5,9.6,8.6
00565610,10,7.3,8.6,10
00056571,1,9.0,5.6,10
00056572,2,10,8.5,5.1
00056573,3,9.9,10,10.0
00056574,4,5,10.0,5
00056575,5,8.0,10,10
00056576,6,7.3,6.0,5.7
00056577,7,5,5,5.9
00056578,8,7.8,5,7.7
00056579,9,8.1,8.4,6.6
00565710,10,5,10,10
00056581,1,7.4,8.3,10
00056582,2,10,5,5.2
00056583,3,6.4,5,8.2
00056584,4,5,7.0,5.6
00056585,5,10,5,5
00056586,6,5,5.8,7.1
00056587,7,10,5,8.3
00056588,8,5,10,10
00056589,9,7.9,10,5
00565810,10,9.0,5.7,7.7
00056591,1,10,6.4,5
00056592,2,5,8.2,10
00056593,3,6.4,10,10
00056594,4,6.6,10,7.8
00056595,5,7.5,7.6,8.6
00056596,6,10,7.8,10
00056597,7,10.0,5.3,10
00056598,8,5,7.7,5.7
00056599,9,10,5,5.8
00565910,10,6.8,8.6,8.6
00056601,1,9.9,6.0,10
00056602,2,9.7,6.4,10
00056603,3,7.1,5.6,10
00056604,4,9.6,5.3,10
00056605,5,8.5,5,9.1
00056606,6,10,5,5.8
00056607,7,8.4,10,5
00056608,8,10,10,10
00056609,9,7.2,8.3,7.3
00566010,10,5,7.0,7.4
00056611,1,5,6.2,5.1
00056612,2,8.9,5.3,5
00056613,3,8.5,5,10
00056614,4,5.7,8.5,10
00056615,5,9.8,5.6,5
00056616,6,5,8.3,9.8
00056617,7,8.3,7.8,9.7
00056618,8,5.5,7.7,8.6
00056619,9,8.0,8.0,8.9
00566110,10,5.8,10,5
00056621,1,8.1,10,9.8
00056622,2,5,10,5
00056623,3,8.5,8.1,7.9
00056624,4,6.2,8.6,10
00056625,5,10,6.5,10
00056626,6,8.9,10,6.8
00056627,7,5,5,5
00056628,8,10,8.0,9.7
00056629,9,8.6,5,6.8
00566210,10,8.9,7.3,8.2
00056631,1,8.3,7.7,9.2
00056632,2,8.8,10,5
00056633,3,5.9,10,7.9
00056634,4,8.0,7.3,6.3
00056635,5,5,9.0,5
00056636,6,10,10,7.7
00056637,7,8.3,5,10
00056638,8,8.0,8.9,5.2
00056639,9,8.1,5,7.8
00566310,10,6.9,8.5,9.8
00056641,1,7.9,10,8.7
00056642,2,7.5,9.3,5.6
00056643,3,5,5,7.2
00056644,4,7.5,5.2,8.2
00056645,5,6.1,5,8.2
00056646,6,7.9,8.8,5
00056647,7,10,10,8.8
00056648,8,5.1,10,10
00056649,9,10,8.3,10
00566410,10,8.6,8.6,5.9
00056651,1,5,9.1,10
00056652,2,5,5.9,7.7
00056653,3,5,8.5,10
00056654,4,5,8.6,9.1
00056655,5,9.1,9.3,10
00056656,6,7.4,8.8,7.0
00056657,7,8.3,7.1,6.6
00056658,8,10,8.2,5.9
00056659,9,10,5,8.3
00566510,10,10,10,6.2
00056661,1,8.8,7.8,7.3
00056662,2,5,7.8,10
00056663,3,10,7.9,10.0
00056664,4,10,8.0,9.0
00056665,5,5.8,10,7.9
00056666,6,7.3,10,5.8
00056667,7,7.3,7.6,10
00056668,8,6.7,5.9,9.2
00056669,9,8.5,9.5,8.8
00566610,10,6.6,5,7.6
00056671,1,10,9.2,7.3
00056672,2,6.5,9.5,9.9
00056673,3,9.1,6.6,7.0
00056674,4,9.5,10,9.2
00056675,5,7.9,5.8,8.9
00056676,6,6.4,8.6,10
00056677,7,7.6,9.6,9.5
00056678,8,8.0,10.0,5
00056679,9,5.5,6.9,5
00566710,10,10,10,8.3
00056681,1,8.0,5.7,10
00056682,2,8.0,6.1,5
00056683,3,5,5.1,7.4
00056684,4,9.6,10,7.4
00056685,5,8.4,10,10
00056686,6,9.9,8.4,5
00056687,7,7.7,5.7,8.3
00056688,8,8.7,6.5,7.2
00056689,9,10,5.6,10
00566810,10,10,10,10
00056691,1,5,10,10
00056692,2,6.3,8.2,6.4
00056693,3,9.6,10,7.2
00056694,4,9.6,6.2,6.4
00056695,5,7.9,8.7,9.0
00056696,6,8.9,8.5,10
00056697,7,5,10,8.2
00056698,8,7.9,5,10
00056699,9,9.7,10,5
00566910,10,5.7,10,8.9
00056701,1,5,5,5
00056702,2,5,9.8,10
00056703,3,7.6,6.1,6.5
00056704,4,8.8,5,10
00056705,5,5,8.0,5
00056706,6,7.9,5,5
00056707,7,6.5,10,8.8
00056708,8,8.0,5.6,8.7
00056709,9,10,7.2,10
00567010,10,6.6,10,8.0
00056711,1,6.5,10,10
00056712,2,10,6.4,7.6
00056713,3,10,10.0,6.9
00056714,4,5,6.0,5
00056715,5,7.5,5,8.4
00056716,6,5.6,10,8.9
00056717,7,8.0,6.4,8.0
00056718,8,5.3,8.8,9.0
00056719,9,10,5.9,9.1
00567110,10,6.4,8.1,5.4
00056721,1,5,6.8,5
00056722,2,5.8,10,6.6
00056723,3,5.8,9.9,10
00056724,4,5.1,5,9.2
00056725,5,5.8,10,7.9
00056726,6,9.9,7.0,9.6
00056727,7,9.5,5,6.4
00056728,8,9.0,5.6,9.9
00056729,9,8.1,9.0,10
00567210,10,7.1,10,10.0
00056731,1,10,8.8,7.6
00056732,2,10,10,5
00056733,3,10,6.9,6.9
00056734,4,8.9,7.4,7.1
00056735,5,8.4,7.5,5
00056736,6,6.8,9.3,10
00056737,7,8.4,6.9,6.9
00056738,8,6.9,6.4,9.6
00056739,9,10,10,8.1
00567310,10,5,9.9,5
00056741,1,5.4,8.0,8.7
00056742,2,5,5.1,8.8
00056743,3,7.4,8.2,7.4
00056744,4,9.3,10,7.2
00056745,5,7.6,7.6,7.5
00056746,6,10,7.5,5
00056747,7,5.6,7.2,7.2
00056748,8,5.3,10,7.5
00056749,9,5,8.8,8.8
00567410,10,8.0,5,7.8
00056751,1,9.4,10,10
00056752,2,5.6,5.7,10
00056753,3,8.9,7.2,5.3
00056754,4,8.2,9.8,10
00056755,5,7.0,10,8.9
00056756,6,5.3,8.6,10
00056757,7,5.7,10,6.4
00056758,8,10,8.6,10
00056759,9,7.3,9.9,10
00567510,10,5.5,8.3,6.7
00056761,1,8.6,9.0,10
00056762,2,10,5.6,7.5
00056763,3,10,7.5,8.7
00056764,4,10,7.1,8.0
00056765,5,8.4,7.0,6.5
00056766,6,6.7,6.4,8.1
00056767,7,10,10,10
00056768,8,9.6,10,10
00056769,9,10,5.3,10
00567610,10,9.6,9.3,5.4
00056771,1,8.7,5.7,8.1
00056772,2,5,8.0,7.0
00056773,3,5.7,8.6,10
00056774,4,10,9.0,10
00056775,5,10,5,8.0
00056776,6,7.2,10,5.5
00056777,7,6.3,5.4,9.6
00056778,8,5.1,8.2,5
00056779,9,5,10,8.7
00567710,10,7.0,5,9.1
00056781,1,8.4,5,5
00056782,2,8.8,9.5,8.7
00056783,3,6.2,7.2,5.8
00056784,4,10,5.1,8.1
00056785,5,5.1,10,9.5
00056786,6,8.2,10,10
00056787,7,5.1,10,7.4
00056788,8,5.6,5,7.3
00056789,9,5.2,5,5
00567810,10,10,5.0,7.1
00056791,1,5,10,5
00056792,2,10,10,10
00056793,3,5.1,5,5.5
00056794,4,5,7.2,8.0
00056795,5,5,10.0,5.9
00056796,6,10,6.3,8.4
00056797,7,8.5,7.2,5.1
00056798,8,9.2,10,6.8
00056799,9,10,10,5
00567910,10,5,7.4,5
00056801,1,6.7,8.6,6.3
00056802,2,10,5,9.3
00056803,3,10,10,7.2
00056804,4,7.8,7.0,5
00056805,5,6.9,5,6.2
00056806,6,9.8,5,10
00056807,7,6.6,7.8,7.7
00056808,8,6.6,8.3,5.3
00056809,9,8.9,9.0,10
00568010,10,9.5,7.2,10
00056811,1,10,5,7.9
00056812,2,8.7,7.7,10
00056813,3,5.4,5,7.8
00056814,4,8.0,6.5,10
00056815,5,10,5,10
00056816,6,8.3,6.1,8.1
00056817,7,5,5,5.2
00056818,8,8.3,10,6.9
00056819,9,5.6,7.9,5.7
00568110,10,9.1,7.8,5
00056821,1,5,9.1,8.8
00056822,2,5.1,10,8.9
00056823,3,10,8.1,10
00056824,4,10,5,5
00056825,5,10,10,7.6
00056826,6,10,5,9.6
00056827,7,8.0,8.7,6.8
00056828,8,6.8,5.6,9.3
00056829,9,7.1,9.6,5
00568210,10,10,8.6,7.9
00056831,1,5,7.9,5
00056832,2,5.2,9.9,6.8
00056833,3,9.3,6.3,9.4
00056834,4,10,10,7.9
00056835,5,5,5,10
00056836,6,5,6.4,10
00056837,7,7.6,5,5
00056838,8,10,9.4,10
00056839,9,7.3,10,10
00568310,10,5,8.8,10
00056841,1,7.5,6.0,10
00056842,2,10,5,7.3
00056843,3,7.3,7.6,9.8
00056844,4,10,8.0,10
00056845,5,5,8.7,5
00056846,6,7.8,5.4,10
00056847,7,9.1,5,8.7
00056848,8,10,5.9,7.4
00056849,9,8.5,10,5
00568410,10,6.1,6.4,7.9
00056851,1,5,8.0,6.5
00056852,2,5.3,9.3,6.8
00056853,3,5,5,10
00056854,4,8.2,10,6.0
00056855,5,10,5.8,10
00056856,6,7.0,6.0,8.5
00056857,7,9.8,7.2,5.4
00056858,8,7.2,8.9,6.7
00056859,9,10,9.6,8.2
00568510,10,9.4,10,5.7
00056861,1,7.7,7.8,6.2
00056862,2,8.0,10,8.2
00056863,3,10,5,5.8
00056864,4,7.9,6.4,7.6
00056865,5,6.3,7.5,9.1
00056866,6,6.9,5.7,6.6
00056867,7,7.0,6.3,10
00056868,8,6.2,6.0,5
00056869,9,7.0,6.1,5
00568610,10,8.9,8.4,6.1
00056871,1,5,7.7,10
00056872,2,6.9,8.2,5.7
00056873,3,5,5,10
00056874,4,10,10,6.4
00056875,5,6.6,5,10
00056876,6,9.9,8.1,10
00056877,7,10,10,9.5
00056878,8,8.4,10,9.7
00056879,9,6.8,8.0,10
00568710,10,7.3,5,10
00056881,1,9.8,5,9.6
00056882,2,9.0,10,9.1
00056883,3,5.2,6.2,5.1
00056884,4,8.8,5,10
00056885,5,5,5,9.5
00056886,6,10,5.2,8.6
00056887,7,9.9,10,7.7
00056888,8,10,8.7,5.3
00056889,9,5,7.3,6.5
00568810,10,8.2,10,10
00056891,1,8.8,10,5
00056892,2,7.9,8.6,9.9
00056893,3,5,8.4,5.7
00056894,4,7.3,9.8,5.9
00056895,5,7.4,8.1,5.6
00056896,6,10,10,10
00056897,7,10,6.7,7.9
00056898,8,10,9.9,5.2
00056899,9,7.8,6.3,8.8
00568910,10,6.6,8.7,5.9
00056901,1,8.3,8.1,6.1
00056902,2,5.7,8.9,6.9
00056903,3,5,7.6,9.5
00056904,4,10,7.6,7.1
00056905,5,5.8,10,6.0
00056906,6,5,6.5,6.9
00056907,7,10,6.1,5
00056908,8,9.1,10,5
00056909,9,10,7.2,10
00569010,10,8.0,10,7.8
00056911,1,5,10,7.7
00056912,2,6.3,9.7,5
00056913,3,5,6.6,6.5
00056914,4,9.1,5.6,8.9
00056915,5,5,5,9.3
00056916,6,5,8.7,10
00056917,7,8.3,6.9,10
00056918,8,10,6.6,7.1
00056919,9,8.6,10,5.0
00569110,10,9.5,6.1,10
00056921,1,10,6.1,8.4
00056922,2,9.3,8.7,5
00056923,3,6.1,10,7.1
00056924,4,8.1,9.0,6.9
00056925,5,9.0,9.8,5
00056926,6,10,7.2,7.6
00056927,7,7.6,5,10
00056928,8,7.1,7.2,5
00056929,9,6.5,5,6.2
00569210,10,7.4,7.0,9.7
00056931,1,7.7,6.6,6.2
00056932,2,8.4,5.3,5
00056933,3,5,5,5
00056934,4,9.6,10,5.5
00056935,5,5.5,5,10
00056936,6,7.9,7.6,6.4
00056937,7,10,5,10
00056938,8,7.3,9.9,5.0
00056939,9,8.8,10,8.6
00569310,10,5,5,5
00056941,1,10,9.9,5
00056942,2,9.9,5,9.8
00056943,3,9.0,10,5
00056944,4,7.0,7.2,8.6
00056945,5,7.5,10,10
00056946,6,8.2,8.0,8.9
00056947,7,5,7.9,10
00056948,8,8.5,8.0,10
00056949,9,5,5,5.4
00569410,10,10,9.2,9.3
00056951,1,5,7.4,6.8
00056952,2,10,8.3,9.7
00056953,3,10,5,6.0
00056954,4,9.1,10,7.7
00056955,5,10,5,9.8
00056956,6,8.3,8.6,9.8
00056957,7,5,5.8,7.9
00056958,8,8.0,10,9.7
00056959,9,10,7.4,8.2
00569510,10,9.6,5.6,10
00056961,1,10,5,10
00056962,2,10,10,9.2
00056963,3,8.5,7.8,10
00056964,4,10,7.1,10
00056965,5,10,5,7.3
00056966,6,5,6.1,5
00056967,7,5,6.4,8.5
00056968,8,9.8,10,7.9
00056969,9,9.1,5.3,9.8
00569610,10,8.0,6.9,9.4
00056971,1,10,5,7.6
00056972,2,7.6,10,9.3
00056973,3,6.8,10,6.3
00056974,4,7.4,5,8.3
00056975,5,8.4,8.9,5
00056976,6,10,6.9,7.4
00056977,7,9.0,5,9.9
00056978,8,8.7,9.5,8.9
00056979,9,5.3,5,5.1
00569710,10,8.7,7.4,5.0
00056981,1,8.4,9.7,8.3
00056982,2,9.5,5,5.9
00056983,3,7.5,5.3,7.1
00056984,4,10,5,5
00056985,5,10,5,5
00056986,6,10,5,5
00056987,7,8.0,8.5,6.8
00056988,8,7.9,7.3,8.9
00056989,9,6.3,6.7,10
00569810,10,6.7,7.2,8.3
00056991,1,8.6,9.0,8.9
00056992,2,9.4,5.1,7.4
00056993,3,5.5,9.4,8.6
00056994,4,5.8,8.7,10
00056995,5,10,9.9,6.8
00056996,6,6.9,6.6,5
00056997,7,6.1,6.0,5.8
00056998,8,10,10,5
00056999,9,8.3,10,5.6
00569910,10,5,5.3,10
00057001,1,5,5,8.1
00057002,2,7.7,9.7,5
00057003,3,6.3,6.6,8.5
00057004,4,10,8.7,5
00057005,5,6.6,9.0,7.5
00057006,6,8.3,10,7.6
00057007,7,10,7.9,6.7
00057008,8,9.7,9.5,10
00057009,9,5.8,10,10
00570010,10,9.6,5,10
00057011,1,10,10,5
00057012,2,5,7.8,10
00057013,3,8.3,6.2,8.5
00057014,4,6.8,9.7,5.9
00057015,5,10,10,5
00057016,6,6.7,9.4,10
00057017,7,9.7,7.4,5
00057018,8,6.9,10,9.4
00057019,9,5,5,7.6
00570110,10,8.3,7.0,7.4
00057021,1,5.6,7.7,8.8
00057022,2,8.9,10.0,10
00057023,3,9.5,5,8.5
00057024,4,5.6,7.2,9.3
00057025,5,8.2,8.7,5
00057026,6,8.4,7.4,10
00057027,7,8.7,7.8,10
00057028,8,10,5,9.8
00057029,9,10,5.9,5.3
00570210,10,8.5,7.5,5.6
00057031,1,10,8.1,5
00057032,2,10,5,10
00057033,3,9.2,10,5
00057034,4,5.9,9.8,10
00057035,5,7.7,8.9,6.1
00057036,6,8.7,5,5.7
00057037,7,10,8.9,10
00057038,8,6.3,8.1,7.7
00057039,9,8.3,9.5,9.8
00570310,10,8.7,7.7,10
00057041,1,6.0,7.4,5.4
00057042,2,8.0,5,9.3
00057043,3,9.7,9.2,9.3
00057044,4,10,5.3,5.7
00057045,5,5,6.3,9.4
00057046,6,6.1,7.7,6.0
00057047,7,10,6.4,8.9
00057048,8,8.3,8.1,10
00057049,9,10,10,8.3
00570410,10,8.2,5,6.1
00057051,1,5,10,5
00057052,2,5,10,5
00057053,3,5,10,8.2
00057054,4,5,10,6.8
00057055,5,5.7,6.2,8.8
00057056,6,5.5,7.9,10
00057057,7,8.2,10,10
00057058,8,10,10,10
00057059,9,6.7,8.2,6.4
00570510,10,5,10,5.3
00057061,1,10,5,10
00057062,2,7.6,10,6.0
00057063,3,10,9.3,10
00057064,4,7.2,5.5,10
00057065,5,8.9,10,8.0
00057066,6,8.3,6.6,8.9
00057067,7,6.7,7.9,10
00057068,8,5,8.5,5
00057069,9,9.6,7.0,9.0
00570610,10,10,10.0,10
00057071,1,6.4,8.4,10
00057072,2,5,10,8.3
00057073,3,7.7,10,9.4
00057074,4,10,10,10
00057075,5,10,6.1,10
00057076,6,5.1,10,10
00057077,7,7.3,10,10
00057078,8,10,10,7.0
00057079,9,5.3,7.1,9.3
00570710,10,8.7,9.7,10
00057081,1,10,5,6.7
00057082,2,5.8,10,10
00057083,3,5,7.0,9.3
00057084,4,5,5.2,8.8
00057085,5,6.1,8.1,10
00057086,6,10,5,6.3
00057087,7,5.2,9.3,9.3
00057088,8,5,5,8.7
00057089,9,5,8.9,8.7
00570810,10,5,8.0,8.5
00057091,1,10,8.7,10
00057092,2,6.9,6.5,7.6
00057093,3,9.8,8.1,5
00057094,4,5,10,7.8
00057095,5,8.5,8.5,10
00057096,6,10,9.7,10
00057097,7,7.3,6.1,7.3
00057098,8,6.8,5,5.5
00057099,9,5,5,9.9
00570910,10,5.7,9.4,6.9
00057101,1,10,5,10
00057102,2,5,8.0,6.6
00057103,3,8.1,5,5
00057104,4,5,5.2,7.4
00057105,5,8.3,8.2,8.2
00057106,6,6.6,7.2,8.8
00057107,7,9.2,7.5,7.4
00057108,8,5.7,8.4,7.4
00057109,9,10,10,10
00571010,10,5.6,7.8,6.5
00057111,1,5,8.5,5
00057112,2,10,7.0,6.6
00057113,3,6.6,8.5,5
00057114,4,7.5,5,5
00057115,5,8.7,9.1,8.0
00057116,6,6.9,7.7,5
00057117,7,9.6,6.0,10
00057118,8,9.8,8.5,10
00057119,9,5,9.3,7.6
00571110,10,7.9,7.4,10
00057121,1,10,10,9.5
00057122,2,10,7.0,10
00057123,3,8.2,8.6,6.3
00057124,4,5,5,9.4
00057125,5,7.5,10,10
00057126,6,5,6.6,9.4
00057127,7,10,6.6,5
00057128,8,10,5.6,7.4
00057129,9,8.8,5,6.5
00571210,10,9.5,5,5.8
00057131,1,5.6,5.2,8.3
00057132,2,10,10,8.9
00057133,3,9.9,8.7,10
00057134,4,9.4,5.8,10
00057135,5,5,7.2,10
00057136,6,9.9,5,8.1
00057137,7,9.2,5.8,10.0
00057138,8,9.2,5,9.1
00057139,9,7.7,5,10
00571310,10,10,10,9.0
00057141,1,10,5,10
00057142,2,10,10,7.3
00057143,3,10,8.0,5.7
00057144,4,5,6.7,5.8
00057145,5,10,5,10
00057146,6,8.8,10,9.3
00057147,7,8.0,5,8.9
00057148,8,9.3,5.4,10
00057149,9,5,10,5
00571410,10,10,5,10
00057151,1,10,6.6,8.4
00057152,2,6.6,10,8.5
00057153,3,7.3,9.3,8.6
00057154,4,10,9.8,5
00057155,5,10,5.4,10
00057156,6,10,10,10
00057157,7,6.6,7.9,8.6
00057158,8,8.8,10,10
00057159,9,7.0,9.3,9.3
00571510,10,10,10,5
00057161,1,10,5.5,8.3
00057162,2,6.7,5.9,8.4
00057163,3,9.3,6.4,5
00057164,4,5,7.5,5
00057165,5,7.5,7.5,10
00057166,6,8.9,7.2,9.0
00057167,7,10,9.4,5
00057168,8,10,7.0,10
00057169,9,5,9.9,10
00571610,10,5,10,9.1
00057171,1,5,5.8,5
00057172,2,10,5,10
00057173,3,7.1,5.5,5.1
00057174,4,5,5,5
00057175,5,10,10,5
00057176,6,10,5.9,7.9
00057177,7,10,5,10.0
00057178,8,10,5,5.6
00057179,9,5.8,6.8,5.4
00571710,10,7.1,10,9.7
00057181,1,10,8.3,10
00057182,2,9.6,5,5
00057183,3,5,10,6.5
00057184,4,5,9.9,10
00057185,5,5,6.8,10
00057186,6,10,9.5,10
00057187,7,9.8,10,10
00057188,8,5,5.3,10
00057189,9,6.4,5.7,10
00571810,10,9.1,10,8.9
00057191,1,10,10,9.2
00057192,2,10,8.9,5.0
00057193,3,8.3,6.4,5
00057194,4,10,8.3,7.1
00057195,5,5,8.9,10
00057196,6,7.8,7.0,6.9
00057197,7,7.7,10,10
00057198,8,5,6.7,5
00057199,9,10,8.6,7.5
00571910,10,6.1,7.8,8.8
00057201,1,10,8.5,9.1
00057202,2,6.1,10,5
00057203,3,10,10,5
00057204,4,10,7.7,5.4
00057205,5,10,9.6,5
00057206,6,5.1,7.8,9.6
00057207,7,8.8,6.1,10
